"","account_id","district_id","frequency","account_age"
"3768",3842,1,"monthly issuance",20
"3769",3971,75,"monthly issuance",20
"3770",405,55,"monthly issuance",20
"3771",600,46,"monthly issuance",20
"3772",1740,57,"monthly issuance",20
"3773",2672,59,"monthly issuance",20
"3774",114,60,"monthly issuance",20
"3775",2760,10,"monthly issuance",20
"3776",2597,31,"monthly issuance",20
"3777",2908,61,"monthly issuance",20
"3778",191,41,"monthly issuance",20
"3779",2354,7,"monthly issuance",20
"3780",3782,9,"weekly issuance",20
"3781",3328,1,"monthly issuance",20
"3782",3083,66,"monthly issuance",20
"3783",1199,50,"monthly issuance",20
"3784",10652,1,"monthly issuance",20
"3785",2690,66,"monthly issuance",20
"3786",2495,70,"monthly issuance",20
"3787",8505,70,"monthly issuance",20
"3788",304,4,"monthly issuance",20
"3789",8926,1,"monthly issuance",20
"3790",578,28,"weekly issuance",20
"3791",1363,11,"monthly issuance",20
"3792",1165,44,"monthly issuance",20
"3793",85,68,"monthly issuance",20
"3794",749,38,"monthly issuance",20
"3795",8026,36,"monthly issuance",20
"3796",3332,17,"monthly issuance",20
"3797",3739,1,"monthly issuance",20
"3798",1907,1,"monthly issuance",20
"3799",1976,26,"monthly issuance",20
"3800",3658,24,"monthly issuance",20
"3801",3581,66,"monthly issuance",20
"3802",1466,69,"weekly issuance",20
"3803",3176,26,"monthly issuance",20
"3804",1459,12,"monthly issuance",20
"3805",1321,60,"monthly issuance",20
"3806",2966,33,"monthly issuance",20
"3807",157,11,"monthly issuance",20
"3808",2158,38,"monthly issuance",20
"3809",2843,30,"monthly issuance",20
"3810",3266,14,"monthly issuance",20
"3811",2048,76,"monthly issuance",20
"3812",442,54,"monthly issuance",20
"3813",3885,51,"monthly issuance",20
"3814",1863,62,"monthly issuance",20
"3815",9167,56,"monthly issuance",20
"3816",2874,32,"monthly issuance",20
"3817",3695,30,"monthly issuance",20
"3818",10068,1,"monthly issuance",20
"3819",2725,52,"monthly issuance",20
"3820",2899,40,"monthly issuance",20
"3821",144,10,"weekly issuance",20
"3822",1933,35,"monthly issuance",20
"3823",1034,73,"monthly issuance",20
"3824",49,1,"monthly issuance",20
"3825",1594,15,"monthly issuance",20
"3826",1138,41,"monthly issuance",20
"3827",3544,33,"monthly issuance",20
"3828",1636,53,"monthly issuance",20
"3829",10812,16,"monthly issuance",20
"3830",2165,51,"monthly issuance",20
"3831",3460,16,"monthly issuance",20
"3832",4208,1,"monthly issuance",20
"3833",2954,1,"monthly issuance",20
"3834",843,6,"monthly issuance",20
"3835",2901,1,"monthly issuance",20
"3836",1734,37,"monthly issuance",20
"3837",2466,39,"monthly issuance",20
"3838",476,69,"monthly issuance",20
"3839",1407,19,"issuance after transaction",20
"3840",1598,15,"monthly issuance",20
"3841",2166,71,"monthly issuance",20
"3842",1259,72,"monthly issuance",20
"3843",927,69,"monthly issuance",20
"3844",2575,72,"monthly issuance",20
"3845",4467,17,"weekly issuance",20
"3846",1253,5,"monthly issuance",20
"3847",1281,8,"monthly issuance",20
"3848",1915,2,"monthly issuance",20
"3849",3716,1,"monthly issuance",20
"3850",1560,62,"monthly issuance",20
"3851",4725,73,"monthly issuance",20
"3852",1665,73,"monthly issuance",20
"3853",12,21,"monthly issuance",20
"3854",3398,43,"monthly issuance",20
"3855",4475,72,"monthly issuance",20
"3856",2586,57,"monthly issuance",20
"3857",189,76,"monthly issuance",20
"3858",3077,64,"monthly issuance",20
"3859",3634,21,"monthly issuance",20
"3860",3897,13,"monthly issuance",20
"3861",2055,37,"monthly issuance",20
"3862",3012,49,"monthly issuance",20
"3863",1035,73,"monthly issuance",20
"3864",1687,23,"monthly issuance",20
"3865",407,72,"weekly issuance",20
"3866",2744,70,"weekly issuance",20
"3867",3194,11,"monthly issuance",20
"3868",109,53,"monthly issuance",20
"3869",1198,70,"monthly issuance",20
"3870",3830,56,"monthly issuance",20
"3871",3692,70,"monthly issuance",20
"3872",3217,75,"issuance after transaction",20
"3873",453,75,"monthly issuance",20
"3874",2539,24,"monthly issuance",20
"3875",794,63,"monthly issuance",20
"3876",636,75,"monthly issuance",20
"3877",309,14,"monthly issuance",20
"3878",873,73,"monthly issuance",20
"3879",589,1,"monthly issuance",20
"3880",9484,5,"monthly issuance",20
"3881",3052,44,"monthly issuance",20
"3882",10134,22,"monthly issuance",20
"3883",3846,61,"monthly issuance",20
"3884",912,65,"monthly issuance",20
"3885",2080,74,"monthly issuance",20
"3886",2857,19,"monthly issuance",20
"3887",647,1,"monthly issuance",20
"3888",2952,65,"monthly issuance",20
"3889",240,72,"monthly issuance",20
"3890",1693,1,"issuance after transaction",20
"3891",2612,1,"monthly issuance",20
"3892",3104,1,"monthly issuance",20
"3893",1488,25,"monthly issuance",20
"3894",2451,54,"monthly issuance",20
"3895",10257,27,"monthly issuance",20
"3896",1024,19,"monthly issuance",20
"3897",2173,64,"monthly issuance",20
"3898",98,55,"monthly issuance",20
"3899",3119,33,"monthly issuance",20
"3900",1230,1,"monthly issuance",20
"3901",2594,19,"issuance after transaction",20
"3902",3773,10,"monthly issuance",20
"3903",3635,10,"monthly issuance",20
"3904",293,1,"monthly issuance",20
"3905",1178,41,"monthly issuance",20
"3906",3988,23,"monthly issuance",20
"3907",2816,74,"monthly issuance",20
"3908",722,38,"issuance after transaction",20
"3909",2184,6,"monthly issuance",20
"3910",10022,1,"monthly issuance",20
"3911",1385,53,"monthly issuance",20
"3912",3506,70,"monthly issuance",20
"3913",316,62,"monthly issuance",20
"3914",3711,3,"monthly issuance",20
"3915",1982,6,"monthly issuance",20
"3916",2071,35,"monthly issuance",20
"3917",2800,41,"monthly issuance",20
"3918",997,54,"monthly issuance",20
"3919",367,23,"monthly issuance",20
"3920",2141,21,"monthly issuance",20
"3921",2127,1,"monthly issuance",20
"3922",3214,67,"monthly issuance",20
"3923",250,56,"monthly issuance",20
"3924",3742,59,"monthly issuance",20
"3925",3577,74,"monthly issuance",20
"3926",2448,23,"monthly issuance",20
"3927",1130,1,"monthly issuance",20
"3928",2118,42,"monthly issuance",20
"3929",2005,16,"monthly issuance",20
"3930",475,3,"monthly issuance",20
"3931",6922,3,"weekly issuance",20
"3932",3122,74,"monthly issuance",20
"3933",282,69,"monthly issuance",20
"3934",3140,3,"monthly issuance",20
"3935",3790,1,"weekly issuance",20
"3936",5164,5,"monthly issuance",20
"3937",8149,64,"issuance after transaction",20
"3938",2900,20,"monthly issuance",20
"3939",383,38,"monthly issuance",20
"3940",1953,9,"weekly issuance",20
"3941",3344,70,"monthly issuance",20
"3942",139,38,"weekly issuance",20
"3943",1808,28,"monthly issuance",20
"3944",3299,11,"weekly issuance",20
"3945",1697,63,"monthly issuance",20
"3946",2392,1,"monthly issuance",20
"3947",8713,53,"monthly issuance",20
"3948",3403,63,"monthly issuance",20
"3949",1424,32,"monthly issuance",20
"3950",2366,68,"monthly issuance",20
"3951",2668,21,"monthly issuance",20
"3952",2698,49,"monthly issuance",20
"3953",3872,25,"monthly issuance",20
"3954",10343,8,"monthly issuance",20
"3955",2743,51,"monthly issuance",20
"3956",834,3,"monthly issuance",20
"3957",1956,63,"monthly issuance",20
"3958",4729,66,"monthly issuance",20
"3959",760,1,"monthly issuance",20
"3960",2324,1,"monthly issuance",20
"3961",7559,56,"monthly issuance",20
"3962",9208,29,"monthly issuance",20
"3963",3163,41,"monthly issuance",20
"3964",3732,21,"monthly issuance",20
"3965",1710,74,"monthly issuance",20
"3966",868,1,"monthly issuance",20
"3967",534,1,"monthly issuance",20
"3968",3662,4,"monthly issuance",20
"3969",11053,46,"monthly issuance",20
"3970",3172,77,"monthly issuance",20
"3971",3905,54,"issuance after transaction",20
"3972",464,43,"monthly issuance",20
"3973",1574,75,"monthly issuance",20
"3974",2891,42,"monthly issuance",20
"3975",2860,54,"weekly issuance",20
"3976",10679,1,"monthly issuance",20
"3977",5,15,"monthly issuance",20
"3978",4130,70,"monthly issuance",20
"3979",4527,9,"monthly issuance",20
"3980",3951,22,"monthly issuance",20
"3981",3700,1,"monthly issuance",20
"3982",2564,36,"monthly issuance",20
"3983",3202,8,"monthly issuance",20
"3984",879,9,"monthly issuance",20
"3985",2404,8,"monthly issuance",20
"3986",1537,54,"monthly issuance",20
"3987",3768,52,"monthly issuance",20
"3988",5944,27,"monthly issuance",20
"3989",9673,76,"monthly issuance",20
"3990",229,1,"monthly issuance",20
"3991",614,25,"monthly issuance",20
"3992",1724,48,"monthly issuance",20
"3993",1185,12,"monthly issuance",20
"3994",349,72,"monthly issuance",20
"3995",682,54,"monthly issuance",20
"3996",291,7,"monthly issuance",20
"3997",3211,72,"monthly issuance",20
"3998",3060,73,"monthly issuance",20
"3999",4471,4,"weekly issuance",20
"4000",2956,15,"monthly issuance",20
"4001",2019,64,"monthly issuance",20
"4002",1491,47,"monthly issuance",20
"4003",3496,42,"monthly issuance",20
"4004",1841,36,"monthly issuance",20
"4005",7180,7,"weekly issuance",20
"4006",5648,59,"monthly issuance",20
"4007",2509,43,"monthly issuance",20
"4008",2878,1,"monthly issuance",20
"4009",1015,1,"monthly issuance",20
"4010",1753,71,"monthly issuance",20
"4011",2372,1,"monthly issuance",20
"4012",6097,29,"monthly issuance",20
"4013",2720,2,"weekly issuance",20
"4014",2006,25,"monthly issuance",20
"4015",3953,1,"monthly issuance",20
"4016",2135,51,"monthly issuance",20
"4017",1551,72,"monthly issuance",20
"4018",1095,54,"monthly issuance",20
"4019",3703,74,"monthly issuance",20
"4020",3719,37,"monthly issuance",20
"4021",2057,1,"monthly issuance",20
"4022",2560,15,"monthly issuance",20
"4023",3986,19,"monthly issuance",20
"4024",4858,67,"monthly issuance",20
"4025",1354,31,"monthly issuance",20
"4026",3262,23,"monthly issuance",20
"4027",3100,65,"monthly issuance",20
"4028",1839,5,"monthly issuance",20
"4029",3996,1,"monthly issuance",20
"4030",622,24,"monthly issuance",20
"4031",2340,14,"monthly issuance",20
"4032",641,40,"monthly issuance",20
"4033",3461,8,"monthly issuance",20
"4034",672,53,"monthly issuance",20
"4035",8645,60,"monthly issuance",20
"4036",438,37,"monthly issuance",20
"4037",2443,46,"monthly issuance",20
"4038",4309,74,"weekly issuance",20
"4039",3075,71,"monthly issuance",20
"4040",2200,1,"monthly issuance",20
"4041",3245,45,"monthly issuance",20
"4042",2806,53,"monthly issuance",20
"4043",556,12,"monthly issuance",20
"4044",4301,1,"monthly issuance",20
"4045",4156,42,"monthly issuance",20
"4046",1921,42,"monthly issuance",20
"4047",2939,5,"monthly issuance",20
"4048",3665,28,"monthly issuance",20
"4049",3524,66,"monthly issuance",20
"4050",5196,13,"weekly issuance",20
"4051",2883,77,"monthly issuance",20
"4052",1346,74,"monthly issuance",20
"4053",1514,7,"monthly issuance",20
"4054",3154,1,"monthly issuance",20
"4055",2081,36,"monthly issuance",20
"4056",1255,68,"monthly issuance",20
"4057",2208,7,"monthly issuance",20
"4058",1284,55,"monthly issuance",20
"4059",8153,9,"monthly issuance",20
"4060",7721,13,"monthly issuance",20
"4061",3889,16,"monthly issuance",20
"4062",3085,66,"monthly issuance",20
"4063",768,26,"monthly issuance",20
"4064",8919,62,"monthly issuance",20
"4065",185,32,"monthly issuance",20
"4066",4150,65,"monthly issuance",20
"4067",10774,46,"monthly issuance",20
"4068",2728,52,"weekly issuance",20
"4069",1339,76,"monthly issuance",20
"4070",1929,1,"monthly issuance",20
"4071",3433,73,"monthly issuance",20
"4072",2337,65,"monthly issuance",20
"4073",3,5,"monthly issuance",20
"4074",2093,64,"monthly issuance",20
"4075",3906,52,"monthly issuance",20
"4076",3529,12,"monthly issuance",20
"4077",864,72,"monthly issuance",20
"4078",4336,2,"monthly issuance",20
"4079",1647,1,"monthly issuance",20
"4080",2169,57,"monthly issuance",20
"4081",258,64,"monthly issuance",20
"4082",1110,54,"monthly issuance",20
"4083",105,21,"monthly issuance",20
"4084",2992,43,"monthly issuance",20
"4085",11317,50,"monthly issuance",20
"4086",1681,68,"monthly issuance",20
"4087",3428,27,"monthly issuance",20
"4088",679,22,"monthly issuance",20
"4089",10644,16,"monthly issuance",20
"4090",2182,22,"monthly issuance",20
"4091",9560,1,"monthly issuance",20
"4092",3985,1,"monthly issuance",20
"4093",3833,77,"monthly issuance",20
"4094",705,35,"monthly issuance",20
"4095",2447,38,"monthly issuance",20
"4096",2452,1,"monthly issuance",20
"4097",469,72,"monthly issuance",20
"4098",483,70,"monthly issuance",20
"4099",2678,1,"monthly issuance",20
"4100",2183,54,"monthly issuance",20
"4101",7052,55,"issuance after transaction",20
"4102",680,17,"monthly issuance",20
"4103",284,54,"monthly issuance",20
"4104",1027,68,"monthly issuance",20
"4105",1995,54,"monthly issuance",20
"4106",211,28,"monthly issuance",20
"4107",1432,27,"monthly issuance",20
"4108",2369,49,"monthly issuance",20
"4109",3867,1,"monthly issuance",20
"4110",1890,1,"weekly issuance",20
"4111",2204,9,"monthly issuance",20
"4112",970,18,"monthly issuance",20
"4113",5290,34,"monthly issuance",20
"4114",2316,1,"monthly issuance",20
"4115",611,46,"monthly issuance",20
"4116",1794,74,"monthly issuance",20
"4117",801,16,"monthly issuance",20
"4118",3057,9,"monthly issuance",20
"4119",2196,11,"monthly issuance",20
"4120",2646,6,"monthly issuance",20
"4121",2722,69,"monthly issuance",20
"4122",2679,67,"monthly issuance",20
"4123",2587,1,"monthly issuance",20
"4124",3346,1,"monthly issuance",20
"4125",1454,46,"monthly issuance",20
"4126",2197,46,"monthly issuance",20
"4127",1776,36,"monthly issuance",20
"4128",547,24,"monthly issuance",20
"4129",5758,44,"monthly issuance",20
"4130",3185,45,"monthly issuance",20
"4131",1950,70,"monthly issuance",20
"4132",811,14,"weekly issuance",20
"4133",3381,68,"monthly issuance",20
"4134",1522,48,"monthly issuance",20
"4135",41,72,"monthly issuance",20
"4136",4533,68,"monthly issuance",20
"4137",3343,1,"monthly issuance",20
"4138",3686,77,"monthly issuance",20
"4139",2927,37,"monthly issuance",20
"4140",4091,9,"monthly issuance",20
"4141",6602,74,"monthly issuance",20
"4142",2558,46,"monthly issuance",20
"4143",3208,29,"monthly issuance",20
"4144",1389,34,"monthly issuance",20
"4145",1033,32,"monthly issuance",20
"4146",2449,23,"monthly issuance",20
"4147",2000,5,"monthly issuance",20
"4148",3724,16,"monthly issuance",20
"4149",3281,1,"monthly issuance",20
"4150",326,61,"monthly issuance",20
"4151",307,26,"monthly issuance",20
"4152",1951,23,"monthly issuance",20
"4153",4445,47,"monthly issuance",20
"4154",2338,59,"monthly issuance",20
"4155",1319,56,"issuance after transaction",20
"4156",311,50,"monthly issuance",20
"4157",3293,1,"monthly issuance",20
"4158",1648,40,"monthly issuance",20
"4159",38,19,"weekly issuance",20
"4160",1434,70,"monthly issuance",20
"4161",7437,19,"weekly issuance",20
"4162",4784,46,"monthly issuance",20
"4163",2644,1,"monthly issuance",20
"4164",785,21,"weekly issuance",20
"4165",2776,23,"monthly issuance",20
"4166",5572,15,"monthly issuance",20
"4167",3046,74,"monthly issuance",20
"4168",2138,75,"monthly issuance",20
"4169",1662,1,"monthly issuance",20
"4170",386,1,"monthly issuance",20
"4171",591,1,"monthly issuance",20
"4172",792,3,"monthly issuance",20
"4173",1043,1,"monthly issuance",20
"4174",9433,59,"monthly issuance",20
"4175",509,36,"monthly issuance",20
"4176",1747,30,"monthly issuance",20
"4177",2073,59,"monthly issuance",20
"4178",3097,66,"monthly issuance",20
"4179",3062,17,"monthly issuance",20
"4180",1355,1,"monthly issuance",20
"4181",1881,60,"monthly issuance",20
"4182",2595,1,"monthly issuance",20
"4183",13,76,"monthly issuance",20
"4184",996,47,"monthly issuance",20
"4185",37,20,"monthly issuance",20
"4186",2829,66,"monthly issuance",20
"4187",529,39,"monthly issuance",20
"4188",1857,37,"monthly issuance",20
"4189",9140,32,"monthly issuance",20
"4190",2485,41,"monthly issuance",20
"4191",2607,1,"monthly issuance",20
"4192",653,27,"monthly issuance",20
"4193",10799,76,"monthly issuance",20
"4194",1567,10,"monthly issuance",20
"4195",1845,47,"monthly issuance",20
"4196",1181,69,"monthly issuance",20
"4197",3070,56,"monthly issuance",20
"4198",645,70,"monthly issuance",20
"4199",1795,53,"monthly issuance",20
"4200",2442,14,"monthly issuance",20
"4201",2845,62,"monthly issuance",20
"4202",8639,46,"monthly issuance",20
"4203",4003,25,"monthly issuance",20
"4204",3537,45,"monthly issuance",20
"4205",2394,62,"monthly issuance",20
"4206",859,13,"monthly issuance",20
"4207",3798,15,"monthly issuance",20
"4208",2317,68,"monthly issuance",20
"4209",3828,44,"monthly issuance",20
"4210",2422,27,"monthly issuance",20
"4211",3556,58,"monthly issuance",20
"4212",1154,5,"weekly issuance",20
"4213",3901,12,"monthly issuance",20
"4214",3950,48,"monthly issuance",20
"4215",2142,42,"monthly issuance",20
"4216",2492,73,"monthly issuance",20
"4217",45,64,"monthly issuance",20
"4218",2172,1,"monthly issuance",20
"4219",909,30,"monthly issuance",20
"4220",10243,44,"monthly issuance",20
"4221",1026,20,"monthly issuance",20
"4222",3444,53,"weekly issuance",20
"4223",1764,68,"monthly issuance",20
"4224",4158,27,"monthly issuance",20
"4225",585,4,"monthly issuance",20
"4226",5698,1,"monthly issuance",20
"4227",178,59,"monthly issuance",20
"4228",2079,55,"monthly issuance",20
"4229",2480,35,"monthly issuance",20
"4230",2444,76,"monthly issuance",20
"4231",3516,36,"weekly issuance",20
"4232",1303,23,"monthly issuance",20
"4233",783,1,"monthly issuance",20
"4234",1729,53,"monthly issuance",20
"4235",1790,70,"monthly issuance",20
"4236",2351,74,"monthly issuance",20
"4237",2997,40,"monthly issuance",20
"4238",10650,76,"monthly issuance",20
"4239",2684,7,"monthly issuance",20
"4240",2459,55,"monthly issuance",20
"4241",1240,1,"monthly issuance",20
"4242",1783,70,"monthly issuance",20
"4243",7156,71,"monthly issuance",20
"4244",1085,42,"monthly issuance",20
"4245",677,70,"monthly issuance",20
"4246",6505,7,"monthly issuance",20
"4247",402,68,"monthly issuance",20
"4248",9156,18,"monthly issuance",20
"4249",3987,25,"monthly issuance",20
"4250",3852,20,"monthly issuance",20
"4251",384,24,"weekly issuance",20
"4252",1946,46,"monthly issuance",20
"4253",3603,3,"monthly issuance",20
"4254",1872,61,"monthly issuance",20
"4255",3671,21,"monthly issuance",20
"4256",735,70,"monthly issuance",20
"4257",3274,76,"monthly issuance",20
"4258",5870,75,"monthly issuance",20
"4259",5283,15,"monthly issuance",20
"4260",1438,23,"weekly issuance",20
"4261",328,1,"monthly issuance",20
"4262",118,68,"monthly issuance",20
"4263",387,72,"monthly issuance",20
"4264",3300,71,"monthly issuance",20
"4265",3657,62,"monthly issuance",20
"4266",823,71,"monthly issuance",20
"4267",1876,1,"monthly issuance",20
"4268",2765,69,"monthly issuance",20
"4269",3463,38,"monthly issuance",20
"4270",3103,1,"issuance after transaction",20
"4271",1101,4,"monthly issuance",20
"4272",179,1,"weekly issuance",20
"4273",3610,1,"monthly issuance",20
"4274",1814,17,"monthly issuance",20
"4275",1718,71,"monthly issuance",20
"4276",16,12,"monthly issuance",20
"4277",4616,1,"monthly issuance",20
"4278",3757,64,"monthly issuance",20
"4279",2942,44,"monthly issuance",20
"4280",89,68,"monthly issuance",20
"4281",3106,12,"weekly issuance",20
"4282",2312,65,"monthly issuance",20
"4283",177,1,"monthly issuance",20
"4284",4128,64,"monthly issuance",20
"4285",2846,1,"monthly issuance",20
"4286",1443,54,"monthly issuance",20
"4287",1992,48,"monthly issuance",20
"4288",755,38,"monthly issuance",20
"4289",7274,11,"monthly issuance",20
"4290",3383,29,"monthly issuance",20
"4291",2461,1,"monthly issuance",20
"4292",3916,8,"monthly issuance",20
"4293",2745,60,"monthly issuance",20
"4294",10152,34,"monthly issuance",20
"4295",2007,45,"monthly issuance",20
"4296",1064,70,"monthly issuance",20
"4297",2370,51,"monthly issuance",20
"4298",1379,47,"monthly issuance",20
"4299",1313,45,"monthly issuance",20
"4300",129,74,"monthly issuance",20
"4301",6866,14,"monthly issuance",20
"4302",4132,36,"monthly issuance",20
"4303",2136,75,"monthly issuance",20
"4304",2036,70,"monthly issuance",20
"4305",3401,38,"weekly issuance",20
"4306",1596,70,"monthly issuance",20
"4307",4116,6,"monthly issuance",20
"4308",3342,59,"monthly issuance",20
"4309",2715,42,"monthly issuance",20
"4310",4143,55,"monthly issuance",20
"4311",2133,11,"monthly issuance",20
"4312",2069,72,"monthly issuance",20
"4313",205,1,"monthly issuance",20
"4314",1150,29,"monthly issuance",20
"4315",1608,26,"monthly issuance",20
"4316",1494,1,"monthly issuance",20
"4317",2272,48,"monthly issuance",20
"4318",2634,45,"monthly issuance",20
"4319",745,43,"monthly issuance",20
"4320",3813,1,"monthly issuance",20
"4321",1342,9,"monthly issuance",20
"4322",121,55,"monthly issuance",20
"4323",1727,9,"monthly issuance",20
"4324",2097,46,"monthly issuance",20
"4325",133,64,"weekly issuance",20
"4326",2897,51,"monthly issuance",20
"4327",5708,64,"weekly issuance",20
"4328",7049,69,"monthly issuance",20
"4329",1279,28,"monthly issuance",20
"4330",502,1,"monthly issuance",20
"4331",1506,51,"monthly issuance",20
"4332",2231,2,"monthly issuance",20
"4333",966,15,"monthly issuance",20
"4334",1968,16,"weekly issuance",20
"4335",2879,15,"monthly issuance",20
"4336",3023,35,"monthly issuance",20
"4337",3561,33,"monthly issuance",20
"4338",1807,21,"monthly issuance",20
"4339",11327,7,"monthly issuance",20
"4340",2053,5,"monthly issuance",20
"4341",550,24,"monthly issuance",20
"4342",3324,3,"monthly issuance",20
"4343",1061,44,"monthly issuance",20
"4344",2215,48,"monthly issuance",20
"4345",961,1,"monthly issuance",20
"4346",2579,24,"monthly issuance",20
"4347",3919,34,"monthly issuance",20
"4348",3875,44,"monthly issuance",20
"4349",2311,28,"monthly issuance",20
"4350",2556,46,"monthly issuance",20
"4351",1615,1,"monthly issuance",20
"4352",2910,68,"monthly issuance",20
"4353",2756,24,"monthly issuance",20
"4354",1572,72,"monthly issuance",20
"4355",3857,54,"monthly issuance",20
"4356",156,64,"monthly issuance",20
"4357",3922,68,"monthly issuance",20
"4358",1209,23,"monthly issuance",20
"4359",2371,15,"weekly issuance",20
"4360",852,57,"monthly issuance",20
"4361",2152,22,"monthly issuance",20
"4362",398,69,"monthly issuance",20
"4363",2174,18,"monthly issuance",20
"4364",3705,20,"monthly issuance",20
"4365",1172,6,"monthly issuance",20
"4366",876,4,"monthly issuance",20
"4367",2413,33,"monthly issuance",20
"4368",3963,9,"monthly issuance",20
"4369",643,64,"monthly issuance",20
"4370",1340,52,"monthly issuance",20
"4371",2703,61,"monthly issuance",20
"4372",671,60,"monthly issuance",20
"4373",782,42,"monthly issuance",20
"4374",2784,40,"monthly issuance",20
"4375",1703,72,"monthly issuance",20
"4376",3598,76,"monthly issuance",20
"4377",639,1,"monthly issuance",20
"4378",3325,11,"monthly issuance",20
"4379",10613,55,"monthly issuance",20
"4380",606,75,"monthly issuance",20
"4381",9227,51,"monthly issuance",20
"4382",1723,70,"monthly issuance",20
"4383",3404,33,"monthly issuance",20
"4384",1657,12,"monthly issuance",20
"4385",3395,16,"monthly issuance",20
"4386",2296,29,"monthly issuance",20
"4387",644,4,"monthly issuance",20
"4388",2402,18,"monthly issuance",20
"4389",2391,2,"monthly issuance",20
"4390",1140,49,"monthly issuance",20
"4391",952,41,"monthly issuance",20
"4392",696,54,"monthly issuance",20
"4393",2998,21,"monthly issuance",20
"4394",867,60,"monthly issuance",20
"4395",1208,4,"monthly issuance",20
"4396",3423,11,"monthly issuance",20
"4397",2831,1,"monthly issuance",20
"4398",2211,61,"issuance after transaction",20
"4399",3360,71,"monthly issuance",20
"4400",1245,68,"monthly issuance",20
"4401",1348,55,"monthly issuance",20
"4402",2920,73,"monthly issuance",20
"4403",566,8,"monthly issuance",20
"4404",2658,27,"monthly issuance",20
"4405",2721,74,"monthly issuance",20
"4406",1833,54,"monthly issuance",20
"4407",2221,58,"monthly issuance",20
"4408",149,43,"monthly issuance",20
"4409",3082,33,"monthly issuance",20
"4410",3156,1,"issuance after transaction",20
"4411",2438,71,"monthly issuance",20
"4412",2693,17,"monthly issuance",20
"4413",1866,4,"monthly issuance",20
"4414",3365,11,"monthly issuance",20
"4415",3382,23,"weekly issuance",20
"4416",2125,43,"weekly issuance",20
"4417",3396,1,"monthly issuance",20
"4418",3105,37,"monthly issuance",20
"4419",2162,50,"monthly issuance",20
"4420",1125,1,"weekly issuance",20
"4421",2979,10,"monthly issuance",20
"4422",2850,57,"monthly issuance",20
"4423",2832,12,"monthly issuance",20
"4424",3102,33,"monthly issuance",20
"4425",295,66,"monthly issuance",20
"4426",1523,52,"issuance after transaction",20
"4427",215,31,"monthly issuance",20
"4428",421,75,"monthly issuance",20
"4429",3715,74,"monthly issuance",20
"4430",934,9,"monthly issuance",20
"4431",3333,44,"monthly issuance",20
"4432",1798,46,"monthly issuance",20
"4433",10005,64,"monthly issuance",20
"4434",4386,51,"weekly issuance",20
"4435",1868,16,"weekly issuance",20
"4436",232,45,"monthly issuance",20
"4437",298,35,"monthly issuance",20
"4438",1717,67,"monthly issuance",20
"4439",1960,31,"monthly issuance",20
"4440",1049,18,"monthly issuance",20
"4441",2918,15,"issuance after transaction",20
"4442",4140,28,"monthly issuance",20
"4443",21,54,"monthly issuance",20
"4444",1650,39,"monthly issuance",20
"4445",800,11,"monthly issuance",20
"4446",3415,75,"monthly issuance",20
"4447",3722,76,"monthly issuance",20
"4448",736,75,"monthly issuance",20
"4449",2787,1,"monthly issuance",20
"4450",673,31,"monthly issuance",20
"4451",3406,53,"monthly issuance",20
"4452",2796,5,"weekly issuance",20
"4453",2775,30,"monthly issuance",20
"4454",276,38,"monthly issuance",20
"4455",315,45,"monthly issuance",20
"4456",1072,65,"monthly issuance",20
"4457",1156,59,"monthly issuance",20
"4458",3836,68,"monthly issuance",20
"4459",3013,73,"monthly issuance",20
"4460",3033,69,"monthly issuance",20
"4461",3174,65,"monthly issuance",20
"4462",134,34,"monthly issuance",20
"4463",1229,46,"monthly issuance",20
"4464",3209,45,"monthly issuance",20
"4465",2820,36,"monthly issuance",20
"4466",938,70,"monthly issuance",20
"4467",3501,36,"monthly issuance",20
"4468",3616,50,"monthly issuance",20
"4469",3911,32,"monthly issuance",20
"4470",3992,43,"monthly issuance",20
"4471",579,1,"monthly issuance",20
"4472",2892,64,"monthly issuance",20
"4473",1186,64,"monthly issuance",20
"4474",2440,19,"monthly issuance",20
"4475",2791,25,"monthly issuance",20
"4476",3169,19,"monthly issuance",20
"4477",2049,67,"monthly issuance",20
"4478",758,51,"monthly issuance",20
"4479",1177,27,"monthly issuance",20
"4480",246,65,"monthly issuance",20
"4481",1171,18,"monthly issuance",20
"4482",3187,59,"monthly issuance",20
"4483",3385,1,"monthly issuance",20
"4484",703,54,"monthly issuance",20
"4485",1318,56,"monthly issuance",20
"4486",889,43,"monthly issuance",20
"4487",4332,74,"monthly issuance",20
"4488",564,5,"monthly issuance",20
"4489",3934,6,"monthly issuance",20
"4490",1983,54,"monthly issuance",20
"4491",727,35,"monthly issuance",20
"4492",3048,74,"weekly issuance",20
"4493",3025,25,"monthly issuance",20
"4494",906,59,"monthly issuance",20
"4495",845,14,"monthly issuance",20
"4496",124,55,"monthly issuance",20
"4497",3958,59,"monthly issuance",20
"4498",777,30,"monthly issuance",20
"4499",1573,63,"monthly issuance",20
"4500",3276,1,"monthly issuance",20
